source,target,POS
atzerapenik gabe,sin tardar,adverb
eskualde,región,noun
fotoi,fotón,noun
orgasmo,orgasmo,noun
ELA,ELA,noun
galdetu,preguntar por,verb
espetxeratu,encarcelar,verb
irristatu,deslizar,verb
bordatu,bordar,verb
palmondo,palmera,noun
arautu,regular,verb
hasieran,a el principio,adverb
adingabeko,menor,adjective
ororen gainetik,ante todo,adverb
oker,torcido,adjective
gorabehera,a pesar de,preposition
Geneva,Ginebra,properNoun
distiratsu,con lustre,adverb
egoki,procedente,adjective
zail,complicado,adjective
tematu,empeñar,verb
bospasei,cinco o seis,numeral
egin,efectuar,verb
munstro,monstruo,noun
ikertu,investigar,verb
babesle,protector,adjective
fidantza,fianza,noun
ontzat eman,dar por bueno,verb
biribilki,rollo,noun
bapo bizi,vivir como un rey,verb
haizeak eraman,llevarse el viento,verb
txerri,cerdo,noun
zentsuratu,censurar,verb
bakar batzuk,unos pocos,adverb
zortzigarren,octavo,determiner
oso gutxigatik,por un tris,adverb
batere gogoko ez izan,saber a cuerno quemado,verb
hitz_gutxiko,de_pocas_palabras,adjective
komentu,convento,noun
inor izatekotan,donde los haya,adverb
bat-batean,de sopetón,adverb
testamentu,testamento,noun
manta,manta,noun
seinale,indicación,noun
agindu,prometer,verb
murru,muro,noun
eskandalizatu,escandalizar,verb
uretatik kanpo,en seco,adverb
kolokatu,titubear,verb
kultu,culto,noun
bertsio,versión,noun
egon,estar en plan,verb
bukaera,final,noun
galtze,extravío,noun
abside,ábside,noun
erotuta egon,estar loco,verb
noizean behin,de higos a brevas,adverb
bagoi,vagón,noun
zikiratze,castración,noun
Mendebal,occidente,noun
tiro egin,abrir fuego,verb
betidanik,desde siempre,adverb
loretan,en cierne,adverb
zine,cine,noun
seko hilda geratu,quedarse tieso,verb
kontent,contento,adjective
geure,nuestro_propio,adjective
euri-zaparrada,chubasco,noun
zelta,celta,noun
diplomazialari,diplomático,noun
intelektual,intelectual,adjective
kondenatu,condenar,verb
mihitik joan,irse de el pico,verb
erradikal,radical,noun
adinaren lorean,en la flor de la edad,adverb
alderantziz,del revés,adverb
bilaketa,búsqueda,noun
Bolivia,Bolivia,properNoun
nean,cuando,subordinatingConjunction
aitzitik,al contrario,subordinatingConjunction
Justi,Justi,properNoun
ogasun,hacienda,noun
gorrotatu,detestar,verb
berdintasun,igualdad,noun
hazkuntza,educación,noun
Frantziako_Maiatza,mayo_francés,properNoun
leku batean bi aldiz irauli,tropezar dos veces con la misma piedra,verb
nukleo,núcleo,noun
limosnatik bizi,vivir de la caridad,verb
eutsi,aguantar,verb
sektore,sector,noun
martxa,marcha,noun
geu,nosotros mismos,pronoun
miligramo,miligramo,noun
fisikari,físico,noun
ondo ezagutu,conocer el percal,verb
atsekabea erakutsi,dar el pésame,verb
administratibo,administrativo,adjective
fotografiatu,fotografiar,verb
ontziratu,embarcar,verb
oso goxo,de rechupete,adverb
merkataritza,comercio,noun
azkar,listo,adjective
lehortasun,sequedad,noun
hortzak erakutsi,enseñar los colmillos,verb
Jean,Jean,properNoun
begiak ireki,abrir los ojos,verb
koadro,cuadrado,adjective
hanka egin,tomar el hatillo,verb
neurri batean,hasta cierto punto,adverb
babeserako,defensivo,adjective
hemisferio,hemisferio,noun
barbaro,bárbaro,adjective
ahalik eta azkarren,lo más pronto posible,adverb
adar,afluente,noun
burutu,cumplir,verb
gai,materia,noun
heldu,asir,verb
berreziketa,reeducación,noun
erabateko,abrumador,adjective
buruan nahaste-borrastea eduki,tener diarrea mental,verb
ertzain,policía,noun
etorbide,avenida,noun
goi,arriba,adverb
txorakeriak egin,hacer el indio,verb
arrazista,racista,adjective
ate adina maratila paratu,poner trabas,verb
zirikatu,provocar,verb
gozo,con suavidad,adverb
behar bezala,como es debido,adverb
euroagindu,euroorden,noun
oreka,equilibrio,noun
erotuta egon,estar tronado,verb
zentzugabe,absurdo,adjective
tartean izan,estar en el ajo,verb
lotsagabea izan,tener cara,verb
ezkutatu,ocultar,verb
gauza,cosa,noun
esklabo,esclavo,adjective
aipatu,sacar a relucir,verb
antigorputz,anticuerpo,noun
antzinatasun,antigüedad,noun
aurresan,predicción,noun
banbu,bambú,noun
loti_ederra,la_bella_durmiente,adjective
herrialde,región,noun
koefiziente,coeficiente,noun
zaharra berri,sin novedad en el frente,adverb
sekulakoa izan,ser la monda,adverb
oso ongi jakin,saber a el dedillo,verb
motz,corto,adjective
puntu egin,hacer punto,verb
parranda egin,correrse una juerga,verb
musu-truk,por su cara bonita,adverb
bertako,autóctono,adjective
Penal_arloko_Areto,sala_de_lo_penal,noun
izenordain,pronombre,noun
azoka,mercado,noun
alboratu,apartar,verb
osatu,componer,verb
arma hartu,tomar las armas,verb
abstentzio,abstención,noun
segitu,seguir,verb
bahitura,embargo,noun
herensuge,dragón,noun
ildo beretik,en este mismo sentido,adverb
India,India,properNoun
gerta_daitekeen,probable,adjective
distira,brillo,noun
berdindu,igualar,verb
azkendu,concluir,verb
Unai,Unai,properNoun
koadrila,pandilla,noun
garbi,limpio,adjective
amorante,amante,noun
libratu,hacer de vientre,verb
anai-arreba,hermano,noun
molotov koktel,cóctel molotov,noun
baregarri,sedante,adjective
kalumnia,calumnia,noun
izeba,tía,noun
zuhaur,tú mismo,pronoun
atrebentzia hartu,permitirse confianzas,verb
alferrik,no hay tu tía,adverb
Kosovo,Kosovo,properNoun
kuluxka bat egin,echar un sueñecito,verb
koral,coral,noun
izan,meterse con,verb
infante,infante,noun
ordenagailu,ordenador,noun
izan,consistir,verb
zilar,plata,noun
protagonista izan,protagonizar,verb
ideia,idea,noun
berrantolatu,reorganizar,verb
eztabaidaezin,indiscutible,adjective
beheko_ganbera,cámara_baja,noun
emozio,emoción,noun
merezi izan,merecer la pena,verb
Moncloa,la Moncloa,properNoun
ahaide,pariente,adjective
bikotekide,pareja,noun
ingeles,inglés,noun
pikutara joan,irse a la porra,verb
Dakar,Dakar,properNoun
erotuta egon,estar ido,verb
kolaboratu,colaborar,verb
erdipurdiko,mediocre,adjective
ezinik,sin poder,verb
utzi,darse de baja,verb
ezkongai ona izan,ser un buen partido,adverb
gautu aurretik,antes de el anochecer,adverb
negar batean egon,llorar a moco tendido,verb
oskarbi,sereno,adjective
kontzientzia,conciencia,noun
duke,duque,noun
kimu,vástago,noun
burutik egon,estar loco de remate,verb
korporal,corporal,adjective
etzan,yacer,verb
salbamendu,salvamento,noun
aburuz,en opinión de,preposition
handitu,crecer,verb
hedabide,medio de comunicación,noun
infartu,infarto,noun
zerbait dela uste edun,creerse alguien,verb
hogei,veinte,numeral
ekaitz,tormenta,noun
emakume,mujer,noun
osorik,en su integridad,adverb
ilargi,luna,noun
berez,en sí,adverb
ikatz,carbón,noun
sutan egon,estar volado,verb
handiago,mayor,adjective
zuzendaritza,directivo,adjective
gaitzizen,apodo,noun
alderik ez egon,no haber ni color,adverb
nor bere horretan egon,estar en sus trece,verb
lehorreko,de_secano,adjective
esna,despierto,adverb
pertza joan da,se acabó lo que se daba,adverb
fisika,física,adjective
beste mundu,el más allá,adverb
alde batera utzi,dejarse de cuentos,verb
etxeko,familiar,noun
Londres,Londres,properNoun
espainol,español,adjective
babestu,preservar,verb
sutan egon,echar chiribitas,verb
erdialde,centro,noun
itsumustuan,a pie juntillas,adverb
berrogei,cuarenta,numeral
intsektu,insecto,noun
kezka,preocupación,noun
barregarri utzi,poner en ridículo,verb
harantz,hacia allí,adverb
seguru,con seguridad,adverb
erlikia,reliquia,noun
minbizi,cáncer,noun
erabateko gainbeheran egon,estar en franca decadencia,verb
etzi arratsaldean,pasado mañana por la tarde,adverb
izugarrizko amorrua eman,dar por el culo,verb
galtzen jakin,tener buen perder,verb
kurba,curva,noun
irakurle,lector,adjective
eramaile,portador,adjective
ezezagun,desconocido,noun
atsekabe,pesar,noun
guardia-jarreran egon,estar en posición de guardia,verb
komunitate,comunidad,noun
ligatura,ligadura,noun
baioneta arman jarri,calar la bayoneta,verb
ondoko,sucesor,noun
itsasorratz,brújula,noun
haria eho,pasarse de rosca,verb
deitoratu,lamentar,verb
patio,patio,noun
hainbat,tanto,pronoun
hainbat,tanto,determiner
osagarri,complemento,noun
telebista,tele,noun
hamazazpi,diecisiete,numeral
irentsi,devorar,verb
arraro,extraño,adjective
moda,moda,noun
jakina,por supuesto,adverb
ziztu bizian irten,salir zumbando,verb
erakustaldi,demostración,noun
lasterkari,corredor,adjective
hots egin,llamar,verb
bost axola izan,importar un comino,verb
urdail,estómago,noun
hogeigarren,vigésimo,determiner
de la Vega,de la Vega,properNoun
abesti,canción,noun
okupazio,ocupación,noun
barruko arropa jantzita,en paños menores,adverb
oso egoki,que ni pintado,adverb
pixkanaka itzali,quedarse como un pajarito,verb
abilezia,primor,noun
egokitasun,conveniencia,noun
noizean behin,de tiempo en tiempo,adverb
gurdika,a carretadas,adverb
hil,morir,verb
neurri batean,en parte,adverb
gutxi gorabehera,más o menos,adverb
webgune,sitio web,noun
ez_bai,perplejo,adjective
sutan egon,subirse a las paredes,verb
biziki,intensamente,adverb
ezkor,pesimista,adjective
maila_handiko,de_gran_altura,adjective
gaineraino,hasta encima,adverb
ezarri,establecer,verb
atzerri ministerio,ministerio de asuntos exteriores,noun
ahopean,en voz baja,adverb
ezpainak lotu,cerrar el pico,verb
doitasun,precisión,noun
bide eman,dar pie,verb
errai,entraña,noun
atzipetua izan,caer en la trampa,verb
eztandarazi,hacer estallar,verb
ezagutarazi,revelar,verb
jota egon,estar hecho papilla,verb
tentuz aztertu,dar un tiento,verb
pesimismo,pesimismo,noun
trebeena,el más pintado,adverb
denbora,tiempo,noun
kontratuko,contractual,adjective
espainiar,español,adjective
behaketa,observación,noun
hor zegok ba,ahí está la madre de el cordero,adverb
traizio egin,hacer traición,verb
gehiegikeria,desmán,noun
galzoriko,en_peligro_de_extinción,adjective
abisu,aviso,noun
italiar,italiano,noun
armak beilatu,velar las armas,verb
landugabe,en rama,adverb
euskaltzain,académico de la lengua vasca,noun
harrapatu,coger,verb
Indonesia,Indonesia,properNoun
sartu,introducir,verb
tiramenean,a tiro,adverb
estutu,empujar,verb
ile kontra,a contra pelo,adverb
pozik,contento,adjective
osatutako,consistente,adjective
ibilaldi,excursión,noun
suizida,suicida,adjective
esku-dirutan,en efectivo,adverb
jarraitu,continuo,adjective
galdetu,preguntar,verb
harro izan,darse pote,verb
fresko-fresko,como una lechuga,adverb
bonbardaketa,bombardeo,noun
postura,postura,noun
egiazko,real,adjective
kanpoalde,exterior,noun
hunkigarri,impresionante,adjective
frijitu-usainei buruz,a fritanga,adverb
argal egon,guardar la línea,verb
irudimen,imaginación,noun
Nepal,Nepal,properNoun
maisu,maestro,noun
iltzatu,clavar,verb
uzki,ano,noun
eragin,motivar,verb
ezer larririk ez gertatu,no llegar la sangre a el río,adverb
hainbanatu,distribuir,verb
txoritegian egon,estar en la higuera,verb
ezarpen,imposición,noun
eman,dar,verb
etekina atera,sacar jugo,verb
argi gutxirekin,a media luz,adverb
estu,con la soga a el cuello,adverb
olatu,domesticar,verb
bizia arriskuan jarri,jugarse el tipo,verb
emari,caudal,noun
auzoko ateak ixtera joan,meterse en camisa de once varas,verb
larrugorrian,en pelota picada,adverb
kare,cal,noun
etsai,enemigo,adjective
oihanpe,sotobosque,noun
armatu,armar,verb
kakorratz,aguja_de_gancho,noun
prima,prima,noun
taktika,táctica,noun
kontseilari,consejero,noun
erlaxatu,relajar,verb
NBE,ONU,noun
nahiko,bastante,adverb
huraxe,aquél mismo,adverb
itsasontzi,barco,noun
gaixotu,enfermar,verb
olioz,a el oleo,adverb
jarri,disponer,verb
ipurdi,culo,noun
tratu bikain,un negocio redondo,adverb
bene-benetan,francamente,adverb
txikitatik,desde niño,adverb
bukaera,desenlace,noun
maniobra,maniobra,noun
jipoitu,dar una paliza,verb
txolarre,pardal,noun
ontzi,recipiente,noun
gramo,gramo,noun
rhythm_and_blues,rhythm_and_blues,properNoun
nibelatu,nivelar,verb
ezpal berekoak izan,cojear de el mismo pie,verb
zerbaitetan trebea izan,ser lo suyo,adverb
Viktoria,Viktoria,properNoun
ganbaratik egon,estar chaveta,verb
litro,litro,noun
osotasun,totalidad,noun
nahitaezko,imprescindible,adjective
ekin,con,preposition
atertu,cesar,verb
autoktono,autóctono,adjective
bakoitza berearekin,cada loco con su tema,adverb
bisitatu,visitar,verb
fundazio,fundación,noun
erru,culpa,noun
ehuneko hainbeste,tanto por ciento,adverb
lehendabizi,primero,adverb
hartu,precaverse contra,verb
oihuka ari izan,dar voces,verb
iradoki,insinuar,verb
inpaktu,impacto,noun
kontu ibili,andarse con ojo,verb
baldin eta,si,subordinatingConjunction
km,km,numeral
pila,pila,noun
gordeleku,guarida,noun
truke,canje,noun
kuantiko,cuántico,adjective
erabateko,total,adjective
usain hartu,oler,verb
goretsi,exaltar,verb
eraiki,levantar,verb
lesio,lesión,noun
atzetik,desde detrás,adverb
banku,bancario,adjective
komunista,comunista,adjective
lekua egin,hacer un sitio,verb
posibilitate,posibilidad,noun
esanetan,según,preposition
atsegin,grato,adjective
oso,muy,adverb
sigla,sigla,noun
likido,líquido,adjective
nafar,navarro,adjective
goseti,hambriento,adjective
buru,cabeza,noun
arrazoiketa,razonamiento,noun
Kurdistan,Kurdistán,properNoun
latinoamerikar,latinoamericano,noun
franko,mucho,pronoun
franko,mucho,determiner
eten,quedar en suspenso,verb
alde eduki,tener a su favor,verb
erlijio,religión,noun
hausnartu,reflexionar,verb
azentuatu,acentuar,verb
behean,abajo,adverb
toxikomano,toxicómano,adjective
erabilera,aplicación,noun
kolpe zorririk ez jo,no dar ni clavo,adverb
guztira,en total,adverb
NC00000,[IZE][LIB] [NUMS],possessivePronoun
ezetz,negativa,noun
gainera,además de,preposition
meza berria eman,cantar misa,verb
altxamendu,sublevación,noun
jabe,dueño,noun
kontzeptual,conceptual,adjective
zeta,seda,noun
birjina,virgen,adjective
audientzia,audiencia,noun
labore,cereal,noun
hobekuntza,mejora,noun
hortzak erakutsi,mostrar los dientes,verb
jakin,ser sabedor de,adverb
lepo-leporaino,hasta las cachas,adverb
asko,a más no poder,adverb
jitoan joan,ir de través,verb
orientatu,orientar,verb
tanteo,tanteo,noun
bila,en busca de,preposition
ehiza uxatu,alzar la caza,verb
herri,pueblo,noun
ostatu eman,dar posada,verb
gaur egun,en la actualidad,adverb
aurrerabide,progreso,noun
Kantabria,Cantabria,properNoun
laster,en breve,adverb
mezzo-forte,mezzo forte,adverb
muzin,arisco,adjective
kapital,capital,noun
behar den bezala,como debe ser,adverb
errepasatu,repasar,verb
aldean ekarri,traer consigo,verb
batere ez egon,brillar por su ausencia,verb
elikagai,alimento,noun
misteriotsu,misterioso,adjective
zamalkatu,cabalgar,verb
atarian egon,estar en puertas,verb
postre,postre,noun
kaka,mierda,noun
kolpatu,herir,verb
egitasmo,proyecto,noun
agur egin,despedir,verb
orientazio,orientación,noun
ongi ikusita egon,estar mal mirado,verb
martxan egon,estar en servicio,verb
erraldoi,gigante,adjective
Pernando,Pernando,properNoun
ahalbidetu,hacer posible,verb
gerta_daitekeen,contingente,adjective
atsegin eman,complacer,verb
estali,revestir,verb
katoliko,católico,adjective
komunikatu,comunicado,noun
bizirik_iraute,supervivencia,noun
eskua jaso,levantar la mano,verb
arrosa-landare,rosal,noun
urrats,paso,noun
egiaztatu,verificar,verb
ase,harto,adjective
moda pasatu,pasarse de moda,verb
maitekor,cariñoso,adjective
ahots ona edun,tener uno buena garganta,verb
azido,ácido,noun
gezurrezko,falso,adjective
diferentziatu,diferenciar,verb
garrantzi_handiko,de_capital_importancia,adjective
etxola,cabaña,noun
ezjakin,ignorante,adjective
izan,padecer de,verb
delinkuentzia,delincuencia,noun
kaskar,insignificante,adjective
meza entzun,oír misa,verb
makur,torcido,adjective
maila,nivel,noun
bezpera,víspera,noun
egoitza,sede,noun
urratu,rozar,verb
foruzain,policía foral,noun
bultzatu,impulsar,verb
esplorazio,exploración,noun
lehenago,con anticipación,adverb
ziur egon,estar seguro,verb
inbertitu,invertir,verb
eragin,atañer,verb
mandoa bezala,como un burro,adverb
tanke,tanque,noun
aurki,dentro de poco,adverb
bidea balkoitik neurtu,ver los toros desde la barrera,verb
leporaino egon,estar hasta el cogote,verb
gehi,más,adverb
ostalari,huésped,noun
bake,paz,noun
irrikitan egon,morirse de ganas,verb
gaizki irten,salir malparado,verb
euforia,euforia,noun
anbulantzia,ambulancia,noun
gertakari,incidente,noun
noblezia,nobleza,noun
neskazahar gelditu,quedarse para vestir santos,verb
zifratu,cifrar,verb
asebete,saciar,verb
birikak jan,comerse las tripas,verb
abstrakzio,abstracción,noun
suizidio,suicidio,noun
nahiz,aunque,subordinatingConjunction
laguneko,por_persona,adjective
internazional,internacional,adjective
uhar,torrente,noun
bestalde,por otro lado,adverb
katarro,catarro,noun
aztarna,indicio,noun
nahi bezala,a pedir de boca,adverb
industrialde,polígono industrial,noun
hilabete,mes,noun
psikoanalisi,psicoanálisis,noun
mobilizatu,movilizar,verb
elkarren ondoan,uno junto al otro,adverb
hala,así,adverb
azken ukitua eman,dar la última pincelada,verb
xiita,chiita,adjective
finkatu,sujetar,verb
nehor,nadie,pronoun
otsoari ihesi eta hartzak atzeman,saltar de la sartén y dar en las brasas,verb
sofa,sofá,noun
esparru,recinto,noun
aurrera egin,hacer progresos,verb
igarokor,pasajero,adjective
neurriak hartu,curarse en salud,verb
atzeraino,hasta atrás,adverb
Pekin,Pekín,properNoun
tonu,tono,noun
marinatze,adobo,noun
ikusiena,lo más visto,adverb
off,en off,adverb
mozkortu,coger una borrachera,verb
artzain,pastoral,adjective
abiapuntu,punto de partida,noun
jarleku,asiento,noun
gatzatu,cuajar,verb
eskola,escuela,noun
bizi izan,habitar,verb
eramaile,portador,noun
zenbaketa,recuento,noun
iheslari,fugitivo,adjective
hartu,preso,adjective
Europako Batasun,Unión europea,noun
komuntasun,comunidad,noun
erantsi,incorporar,verb
obsesionatu,obsesionar,verb
zehaztu,precisar,verb
txartel,billete,noun
benetan,de veras,adverb
kontrako,contrario,adjective
gerrillari,guerrillero,noun
jokabide,proceder,noun
landare,vegetal,noun
ederra egin,armarla buena,verb
parentesi,paréntesis,noun
fruta,fruta,noun
noKAT,[ITJ],possessivePronoun
asteko,semanal,adjective
nabari,evidente,adjective
hemendik aurrera,de aquí en adelante,adverb
zeharka,de lado,adverb
ondoraino,hasta el lado,adverb
har,gusano,noun
lasterka irten,salir disparado,verb
legedi,legislación,noun
kanpaina,campaña,noun
ordezko,de_repuesto,adjective
gozatu,gozar,verb
amorru,rabia,noun
xelebrekeriak esan,hacer el oso,verb
egoki,adecuado,adjective
afrikar,africano,adjective
edizio,edición,noun
espetxealdi,cautiverio,noun
asko kostatu,costar un potosí,verb
akabatu,acabar,verb
haize_leun,brisa,noun
osatu,constituir,verb
sehaska,cuna,noun
aliatu,aliado,noun
bizkarrari eragin,encogerse de hombros,verb
praktika,práctica,noun
lasai,con calma,adverb
fusilatu,fusilar,verb
txikitan,durante la infancia,adverb
buruko,por_barba,adjective
inkesta,encuesta,noun
tribu,tribu,noun
berrautatu,reelegir,verb
zabal,amplio,adjective
amets egin,soñar,verb
jai edun,ir de cráneo,verb
xarma,encanto,noun
plomuan,a plomo,adverb
gogor,a ultranza,adverb
karga,carga,noun
zapaldu,aplastar,verb
Errumania,Rumanía,properNoun
esperimentazio,experimentación,noun
milioika,a millones,adverb
komunitate,comunitario,adjective
asko,una barbaridad,adverb
traba,obstáculo,noun
parte eman,dar parte,verb
intxixu batek esan,decírlo un pajarito,verb
txartel,tarjeta,noun
postulatu,postulado,noun
hemen bertan,aquí cerca,adverb
zutik egon,tenerse en pie,verb
ohore,honra,noun
adimena zorroztu,aguzar el ingenio,verb
itxuratu,configurar,verb
milagarren,enésimo,adjective
egon,hallarse en el pellejo de,verb
funtsean,básicamente,adverb
arnasa,aliento,noun
lamina,lámina,noun
an,en,preposition
txantxa,guasa,noun
distiratsu,reluciente,adjective
Txetxenia,Chechenia,properNoun
zapore,sabor,noun
emanaldika,por entregas,adverb
prozesatzeko_auto,auto_de_procesamiento,noun
mugaketa,limitación,noun
kontatu,llevar la cuenta,verb
aurkitzen erraza izan,no tener pérdida,adverb
besotan,a upa,adverb
garbitasun,limpieza,noun
egon,estar bajo el poder de,verb
aurpegi,rostro,noun
azido,ácido,adjective
terraza,terraza,noun
belarrira esan,decir a el oído,verb
haragi,carne,noun
konplexutasun,complejidad,noun
lineaz kanpo,fuera de línea,adverb
geroratu,aplazar,verb
oldarkortasun,agresividad,noun
autonomia,autonomía,noun
egin,hacerse pasar por,verb
adoratu,adorar,verb
atzerritar,extranjero,adjective
nor bere buruaren jabe izan,ser dueño de sí mismo,adverb
beste mundu,otro mundo,adverb
Alberto,Alberto,properNoun
profesional,profesional,noun
kanporaino,hasta fuera,adverb
honelako zerbait,algo así,adverb
zehaztugabe,impreciso,adjective
atertu,dejar de nevar,verb
egite,ejecución,noun
denuntzia,denuncia,noun
ez bele eta ez miru,ni carne ni pescado,adverb
jakinarazi,dar a conocer,verb
modernismo,modernismo,noun
ipini,situar,verb
motz-motz,a el rape,adverb
lehendakari,lehendakari,noun
kolonizatzaile,colonizador,adjective
lotsarazi,poner en la picota,verb
negar batean egon,llorar a lágrima viva,verb
zer gerta ere,por lo que pudiera ocurrir,adverb
are gutxiago,menos aún,adverb
ondasun,riqueza,noun
euria barra-barra ari izan,llover capuchinos de bronce,verb
elkarren_segidako,consecutivo,adjective
etxeko lanak egin,dedicarse a sus labores,verb
lasterka irten,salir escapado,verb
hala-hola,así así,adverb
kanabera,caña,noun
zazpiehun,setecientos,numeral
erroak utzirik adarrei lotu,andarse por las ramas,verb
haserre,enfado,noun
zer eginik ez egon,no haber nada que rascar,adverb
barbaro,bárbaro,noun
noizbehinka,de tarde en tarde,adverb
kontziente,consciente,adjective
tamaina hartu,buscarle las vueltas,verb
mundua denez gero,desde que el mundo es mundo,adverb
edo,ó,coordinatingConjunction
haragi gutxi edun,tener pocas chichas,verb
aitzakiatan hasi,escaparse por la tangente,verb
bibliko,bíblico,adjective
ekaitz,temporal,noun
EA,EA,noun
atzera egin,echarse atrás,verb
azkenean,por remate,adverb
bilbe,trama,noun
bete-betean asmatu,poner el dedo en la llaga,verb
hedapen,expansión,noun
gripe,gripe,noun
beldur izan,no tenerlas todas consigo,adverb
komiko,cómico,adjective
harat-honat,de un lado para otro,adverb
barealdi,calma,noun
familia_oneko,de_buena_familia,adjective
alpino,alpino,adjective
deskuidu,descuido,noun
gezur,incierto,adjective
zozketa,sorteo,noun
baldar,torpe,adjective
giza,humano,adjective
krudel,atroz,adjective
flasko,frasco,noun
batere ez,ni pizca,adverb
biltzar,reunión,noun
aurreneko,primer,determiner
gogoratu,venir a la mente,verb
begi-keinua egin,guiñar un ojo,verb
aspaldiko,antiguo,adjective
hotzean,en frío,adverb
norberaren baitan,en sus adentros,adverb
makila dantzatu,dar de leches,verb
aldundi,diputación,noun
ohituta egon,estar acostumbrado,verb
paseatzera joan,darse un garbeo,verb
jaun_txit_prestua,su_ilustrísima,adjective
udazken,otoño,noun
bi puntu,dos puntos,adverb
euli,mosca,noun
bosniar,bosnio,adjective
santu-hotsean hil,morir en olor de santidad,verb
desnibelatu,desnivelar,verb
bazkide,socio,noun
isilpean,de matute,adverb
antzeztu,representar,verb
moldatu,moldear,verb
hauts,polvo,noun
bertute,virtud,noun
pazientzia hartu,armarse de paciencia,verb
ostu,robar,verb
baimendu,permitir,verb
esku artean,entre manos,adverb
bereizketa,separación,noun
olinpiko,olímpico,adjective
flotatu,flotar,verb
biltegiratu,almacenar,verb
mural,mural,noun
erdiraino,hasta la mitad,adverb
luzamendutan ibili,dar largas,verb
galeria,galería,noun
txeke_gurutzatu,cheque_cruzado,noun
nola,cómo,adverb
nola,cómo,interrogativePronoun
korrika egin,correr,verb
etorri berri,recién venido,adverb
aterpe,refugio,noun
bada,pues,subordinatingConjunction
patente,patente,noun
kolosal,colosal,adjective
uraska,alberca,noun
lorik egin gabe,en vela,adverb
esku orotako makila izan,nadar entre dos aguas,verb
iritzira,a ojo de buen cubero,adverb
kontuz,con cuidado,adverb
Mallorcako,mallorquín,adjective
ehun_urteko,secular,adjective
hasi,iniciar,verb
lanari ekin,ponerse manos a la obra,verb
itsasoan,mar adentro,adverb
eskueran,a el alcance de la mano,adverb
burura etorri ahala idatzi,escribir a el correr de la pluma,verb
agerian,a la vista,adverb
finkatu,consolidar,verb
kontsonante,consonante,adjective
eskema,esquema,noun
arraza,raza,noun
aitortu,declarar,verb
lodi,gordo,adjective
zatika,por partes,adverb
itxurak gorde,guardar las apariencias,verb
figura,figura,noun
desesperazio,desesperación,noun
argal,delgado,adjective
inolako zigorrik jaso gabe,con impunidad,adverb
igogailu,ascensor,noun
arbel,pizarra,noun
gautar,nocturno,adjective
inskribatu,inscribir,verb
jakinaren gainean eta maltzurkeriaz,con premeditación y alevosía,adverb
gizagaldu,de baja estofa,adverb
hedatu,difundir,verb
lukuruz eman,dar a logro,verb
anonimo,anónimo,noun
irlandar,irlandés,adjective
mintzamen,habla,noun
erreboltari,rebelde,noun
harritu,desconcertar,verb
lauzpabost,cuatro o cinco,numeral
estrategia,estrategia,noun
gau ona edun,pasar bien la noche,verb
kiroletako,deportivo,adjective
berrikuntza,innovación,noun
dardararazi,estremecer,verb
martxa hartu,coger la seguida,verb
tenk,en tensión,adverb
ezarri,poner,verb
dimisio,dimisión,noun
ukimen,tacto,noun
hitza ahotik kendu,quitar la palabra de la boca,verb
hortzak erakutsi,sacar las uñas,verb
desberdintasunak handiagotu,ahondar diferencias,verb
ikuste,visión,noun
zor zaiona eman,hacer justicia,verb
lodi,grosor,noun
harrapatu,caer en manos de,verb
ona izan,dársele bien a uno,verb
egokia izan,estar en su lugar,verb
kausal,causal,adjective
babestu,poner a salvo,verb
isilik egon,guardar silencio,verb
azkar ustekoa izan,creerse muy listo,verb
militante izan,militar,verb
esetsi,perseguir,verb
presidentetza,presidencia,noun
nikotina,nicotina,noun
arau,norma,noun
kanpaia jo,echarse una paja,verb
nabarmen,notoriamente,adverb
kezkagarri,alarmante,adjective
bitartean,entretanto,adverb
aurrerantzean,a partir de ahora,adverb
onespen,aprobación,noun
edonor,cualquier persona,adverb
igeltsero,albañil,noun
testigantza,testimonio,noun
inputatu,imputar,verb
nagusitasun,superioridad,noun
entsegu,ensayo,noun
antzarak ferratzera bidali,mandar a hacer gárgaras,verb
filologo,filólogo,noun
nekazariak,campesinado,noun
sintaktiko,sintáctico,adjective
irabazi,ganancia,noun
egoera aztertu,formarse la composición de lugar,verb
lehiaz,con afán,adverb
leporatu,colgar el sambenito,verb
mahaia ipini,poner la mesa,verb
euskal,vasco,adjective
pitxer,jarra,noun
nazionalista,nacionalista,noun
supituki,de tenazón,adverb
zirt edo zarteko,de rompe y rasga,adverb
batez ere,sobre todo,adverb
hari,hilo,noun
seme,hijo,noun
te,té,noun
gehienak,los más,adverb
alferrik izan,predicar en el desierto,verb
barne,interior,noun
mihia dantzatu,darle a el pico,verb
larre,pasto,noun
barruti,distrito,noun
behin-betiko,definitivo,adjective
gorago,más arriba,adverb
izerditsu,sudoroso,adjective
beldur,temor,noun
ekain,junio,noun
otzan,dócil,adjective
aljebra,álgebra,noun
neska,chico,noun
kondizio,condición,noun
azukre,azúcar,noun
parra egin,estar en paz,verb
jaunxkila,señorito,noun
informatzaile,informativo,adjective
bere,su_propio,adjective
ugaritasun,abundancia,noun
bukatu,terminar,verb
Hernani,Hernani,properNoun
argitaratze,editorial,adjective
kristoren,de el carajo,adverb
glaziar,glaciar,noun
ohean egon,estar en cama,verb
inprimatu,imprimir,verb
bai,a el habla,adverb
Katalina,Katalina,properNoun
esne-gain,de nata,adverb
ongi joan,irme bien,verb
