 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "werklik" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/werklik-ADV-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/werklik_werkelijk-adv-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/werklik_werkelijk-adv-af-sense-werkelijk_werklik-adv-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/werkelijk_werklik-adv-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/werkelijk-ADV-nl" , "werkelijk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "gedeporteer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/gedeporteer-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/gedeporteer_gedeporteerd-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/gedeporteer_gedeporteerd-adj-af-sense-gedeporteerd_gedeporteer-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/gedeporteerd_gedeporteer-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/gedeporteerd-ADJ-nl" , "gedeporteerd" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "terugvoer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/terugvoer-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/terugvoer_terugvoeren-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/terugvoer_terugvoeren-vblex-af-sense-terugvoeren_terugvoer-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/terugvoeren_terugvoer-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/terugvoeren-VERB-nl" , "terugvoeren" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "atol" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/atol-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/atol_atol-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/atol_atol-n-af-sense-atol_atol-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/atol_atol-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/atol-NOUN-nl" , "atol" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "bevolkingsyfer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/bevolkingsyfer-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/bevolkingsyfer_bevolkingscijfer-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/bevolkingsyfer_bevolkingscijfer-n-af-sense-bevolkingscijfer_bevolkingsyfer-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/bevolkingscijfer_bevolkingsyfer-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/bevolkingscijfer-NOUN-nl" , "bevolkingscijfer" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "waardeer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/waardeer-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/waardeer_waarderen-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/waardeer_waarderen-vblex-af-sense-waarderen_waardeer-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/waarderen_waardeer-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/waarderen-VERB-nl" , "waarderen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Josep" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/Josep-PROPN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Josep_Josep-np-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Josep_Josep-np-af-sense-Josep_Josep-np-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Josep_Josep-np-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/Josep-PROPN-nl" , "Josep" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "biskop" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/biskop-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/biskop_bisschop-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/biskop_bisschop-n-af-sense-bisschop_biskop-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/bisschop_biskop-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/bisschop-NOUN-nl" , "bisschop" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "meer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/meer-ADV-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/meer_meer-preadv-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/meer_meer-preadv-af-sense-meer_meer-preadv-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/meer_meer-preadv-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/meer-ADV-nl" , "meer" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "middel" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/middel-ADV-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/middel_midden-adv-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/middel_midden-adv-af-sense-midden_middel-adv-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/midden_middel-adv-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/midden-ADV-nl" , "midden" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "aanvanklik" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/aanvanklik-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/aanvanklik_aanvankelijk-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/aanvanklik_aanvankelijk-adj-af-sense-aanvankelijk_aanvanklik-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/aanvankelijk_aanvanklik-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/aanvankelijk-ADJ-nl" , "aanvankelijk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "help" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/help-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/help_helpen-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/help_helpen-vblex-af-sense-helpen_help-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/helpen_help-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/helpen-VERB-nl" , "helpen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "skuldig" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/skuldig-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/skuldig_schuldig-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/skuldig_schuldig-adj-af-sense-schuldig_skuldig-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/schuldig_skuldig-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/schuldig-ADJ-nl" , "schuldig" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "poskantoor" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/poskantoor-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/poskantoor_postkantoor-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/poskantoor_postkantoor-n-af-sense-postkantoor_poskantoor-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/postkantoor_poskantoor-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/postkantoor-NOUN-nl" , "postkantoor" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "klink" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/klink-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/klink_klinken-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/klink_klinken-vblex-af-sense-klinken_klink-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/klinken_klink-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/klinken-VERB-nl" , "klinken" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "plaas" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/plaas-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/plaas_plaats-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/plaas_plaats-n-af-sense-plaats_plaas-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/plaats_plaas-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/plaats-NOUN-nl" , "plaats" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "sodra" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/sodra-ADV-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sodra_zodra-adv-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sodra_zodra-adv-af-sense-zodra_sodra-adv-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/zodra_sodra-adv-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/zodra-ADV-nl" , "zodra" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "mandaat" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/mandaat-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/mandaat_mandaat-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/mandaat_mandaat-n-af-sense-mandaat_mandaat-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/mandaat_mandaat-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/mandaat-NOUN-nl" , "mandaat" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "merendeels" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/merendeels-ADV-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/merendeels_merendeels-adv-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/merendeels_merendeels-adv-af-sense-merendeels_merendeels-adv-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/merendeels_merendeels-adv-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/merendeels-ADV-nl" , "merendeels" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "skilpad" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/skilpad-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/skilpad_schildpad-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/skilpad_schildpad-n-af-sense-schildpad_skilpad-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/schildpad_skilpad-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/schildpad-NOUN-nl" , "schildpad" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "onderbreek" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/onderbreek-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onderbreek_onderbreken-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onderbreek_onderbreken-vblex-af-sense-onderbreken_onderbreek-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onderbreken_onderbreek-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/onderbreken-VERB-nl" , "onderbreken" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "groet" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/groet-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/groet_groet-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/groet_groet-n-af-sense-groet_groet-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/groet_groet-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/groet-NOUN-nl" , "groet" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "misdaadsyfer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/misdaadsyfer-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/misdaadsyfer_misdaad-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/misdaadsyfer_misdaad-n-af-sense-misdaad_misdaadsyfer-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/misdaad_misdaadsyfer-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/misdaad-NOUN-nl" , "misdaad" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "eksistensialisme" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/eksistensialisme-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/eksistensialisme_existentialisme-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/eksistensialisme_existentialisme-n-af-sense-existentialisme_eksistensialisme-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/existentialisme_eksistensialisme-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/existentialisme-NOUN-nl" , "existentialisme" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "omdat" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/omdat-SCONJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/omdat_omdat-cnjadv-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/omdat_omdat-cnjadv-af-sense-omdat_omdat-cnjadv-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/omdat_omdat-cnjadv-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/omdat-SCONJ-nl" , "omdat" , "http://www.lexinfo.net/ontology/2.0/lexinfo#subordinatingConjunction" ,
 "somber" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/somber-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/somber_somber-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/somber_somber-adj-af-sense-somber_somber-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/somber_somber-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/somber-ADJ-nl" , "somber" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "dominant" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/dominant-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/dominant_dominant-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/dominant_dominant-adj-af-sense-dominant_dominant-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/dominant_dominant-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/dominant-ADJ-nl" , "dominant" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "kronkel" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/kronkel-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kronkel_kronkel-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kronkel_kronkel-n-af-sense-kronkel_kronkel-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kronkel_kronkel-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/kronkel-NOUN-nl" , "kronkel" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "sien" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/sien-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sien_zien-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sien_zien-vblex-af-sense-zien_sien-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/zien_sien-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/zien-VERB-nl" , "zien" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "min" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/min-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/min_min-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/min_min-adj-af-sense-min_min-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/min_min-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/min-ADJ-nl" , "min" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "behalwe vir" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/behalwe%20vir-ADP-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/behalwe%20vir_behalve%20voor-pr-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/behalwe%20vir_behalve%20voor-pr-af-sense-behalve%20voor_behalwe%20vir-pr-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/behalve%20voor_behalwe%20vir-pr-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/behalve%20voor-ADP-nl" , "behalve voor" , "http://www.lexinfo.net/ontology/2.0/lexinfo#preposition" ,
 "Den Bosch" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/Den%20Bosch-PROPN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Den%20Bosch_Den%20Bosch-np-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Den%20Bosch_Den%20Bosch-np-af-sense-Den%20Bosch_Den%20Bosch-np-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Den%20Bosch_Den%20Bosch-np-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/Den%20Bosch-PROPN-nl" , "Den Bosch" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "buitewêreld" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/buitew%C3%AAreld-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/buitew%C3%AAreld_buitenwereld-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/buitew%C3%AAreld_buitenwereld-n-af-sense-buitenwereld_buitew%C3%AAreld-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/buitenwereld_buitew%C3%AAreld-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/buitenwereld-NOUN-nl" , "buitenwereld" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "vaardig" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/vaardig-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vaardig_vaardig-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vaardig_vaardig-adj-af-sense-vaardig_vaardig-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vaardig_vaardig-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/vaardig-ADJ-nl" , "vaardig" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "tol" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/tol-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/tol_tol-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/tol_tol-n-af-sense-tol_tol-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/tol_tol-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/tol-NOUN-nl" , "tol" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "muur" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/muur-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/muur_muur-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/muur_muur-n-af-sense-muur_muur-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/muur_muur-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/muur-NOUN-nl" , "muur" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "verbou" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/verbou-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/verbou_verbouwen-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/verbou_verbouwen-vblex-af-sense-verbouwen_verbou-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/verbouwen_verbou-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/verbouwen-VERB-nl" , "verbouwen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "sit" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/sit-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sit_zetten-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sit_zetten-vblex-af-sense-zetten_sit-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/zetten_sit-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/zetten-VERB-nl" , "zetten" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Kameroen" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/Kameroen-PROPN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Kameroen_Kameroen-np-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Kameroen_Kameroen-np-af-sense-Kameroen_Kameroen-np-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Kameroen_Kameroen-np-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/Kameroen-PROPN-nl" , "Kameroen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "belang" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/belang-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/belang_belang-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/belang_belang-n-af-sense-belang_belang-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/belang_belang-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/belang-NOUN-nl" , "belang" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "wegbreek" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/wegbreek-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/wegbreek_wegbreken-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/wegbreek_wegbreken-vblex-af-sense-wegbreken_wegbreek-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/wegbreken_wegbreek-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/wegbreken-VERB-nl" , "wegbreken" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "hout" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/hout-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/hout_hout-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/hout_hout-n-af-sense-hout_hout-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/hout_hout-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/hout-NOUN-nl" , "hout" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "opklink" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/opklink-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/opklink_opklinken-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/opklink_opklinken-vblex-af-sense-opklinken_opklink-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/opklinken_opklink-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/opklinken-VERB-nl" , "opklinken" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "kalifaat" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/kalifaat-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kalifaat_kalifaat-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kalifaat_kalifaat-n-af-sense-kalifaat_kalifaat-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kalifaat_kalifaat-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/kalifaat-NOUN-nl" , "kalifaat" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "brandpunt" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/brandpunt-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/brandpunt_brandpuntsafstand-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/brandpunt_brandpuntsafstand-n-af-sense-brandpuntsafstand_brandpunt-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/brandpuntsafstand_brandpunt-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/brandpuntsafstand-NOUN-nl" , "brandpuntsafstand" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
