 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "fell" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/fell-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fell_fj%C3%A4ll-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fell_fj%C3%A4ll-n-is-sense-fj%C3%A4ll_fell-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fj%C3%A4ll_fell-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/fj%C3%A4ll-NOUN-sv" , "fjäll" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Óli" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%93li-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%93li_Ole-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%93li_Ole-np-is-sense-Ole_%C3%93li-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Ole_%C3%93li-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Ole-PROPN-sv" , "Ole" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "einbeita" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/einbeita-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/einbeita_fokusera-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/einbeita_fokusera-vblex-is-sense-fokusera_einbeita-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fokusera_einbeita-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/fokusera-VERB-sv" , "fokusera" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "úttekt" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%BAttekt-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%BAttekt_uttag-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%BAttekt_uttag-n-is-sense-uttag_%C3%BAttekt-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/uttag_%C3%BAttekt-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/uttag-NOUN-sv" , "uttag" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "misjafn" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/misjafn-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/misjafn_oj%C3%A4mn-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/misjafn_oj%C3%A4mn-adj-is-sense-oj%C3%A4mn_misjafn-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/oj%C3%A4mn_misjafn-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/oj%C3%A4mn-ADJ-sv" , "ojämn" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "heyrinkunnur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/heyrinkunnur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/heyrinkunnur_v%C3%A4lk%C3%A4nd-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/heyrinkunnur_v%C3%A4lk%C3%A4nd-adj-is-sense-v%C3%A4lk%C3%A4nd_heyrinkunnur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/v%C3%A4lk%C3%A4nd_heyrinkunnur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/v%C3%A4lk%C3%A4nd-ADJ-sv" , "välkänd" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "sexa" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/sexa-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sexa_sexa-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sexa_sexa-n-is-sense-sexa_sexa-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sexa_sexa-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/sexa-NOUN-sv" , "sexa" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "vinkona" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/vinkona-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vinkona_v%C3%A4ninna-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vinkona_v%C3%A4ninna-n-is-sense-v%C3%A4ninna_vinkona-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/v%C3%A4ninna_vinkona-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/v%C3%A4ninna-NOUN-sv" , "väninna" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "virkja" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/virkja-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/virkja_generera-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/virkja_generera-vblex-is-sense-generera_virkja-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/generera_virkja-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/generera-VERB-sv" , "generera" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Andri" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/Andri-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Andri_Andri-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Andri_Andri-np-is-sense-Andri_Andri-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Andri_Andri-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Andri-PROPN-sv" , "Andri" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Húsanes" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/H%C3%BAsanes-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/H%C3%BAsanes_H%C3%BAsanes-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/H%C3%BAsanes_H%C3%BAsanes-np-is-sense-H%C3%BAsanes_H%C3%BAsanes-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/H%C3%BAsanes_H%C3%BAsanes-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/H%C3%BAsanes-PROPN-sv" , "Húsanes" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "lýður" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/l%C3%BD%C3%B0ur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/l%C3%BD%C3%B0ur_folkmassa-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/l%C3%BD%C3%B0ur_folkmassa-n-is-sense-folkmassa_l%C3%BD%C3%B0ur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/folkmassa_l%C3%BD%C3%B0ur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/folkmassa-NOUN-sv" , "folkmassa" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "tengi" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/tengi-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tengi_gr%C3%A4nssnitt-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tengi_gr%C3%A4nssnitt-n-is-sense-gr%C3%A4nssnitt_tengi-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/gr%C3%A4nssnitt_tengi-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/gr%C3%A4nssnitt-NOUN-sv" , "gränssnitt" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "smástund" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/sm%C3%A1stund-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sm%C3%A1stund_%C3%B6gonblick-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sm%C3%A1stund_%C3%B6gonblick-n-is-sense-%C3%B6gonblick_sm%C3%A1stund-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%B6gonblick_sm%C3%A1stund-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/%C3%B6gonblick-NOUN-sv" , "ögonblick" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "tæknilegur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/t%C3%A6knilegur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/t%C3%A6knilegur_teknisk-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/t%C3%A6knilegur_teknisk-adj-is-sense-teknisk_t%C3%A6knilegur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/teknisk_t%C3%A6knilegur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/teknisk-ADJ-sv" , "teknisk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "Kristján" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/Kristj%C3%A1n-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Kristj%C3%A1n_Kristjan-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Kristj%C3%A1n_Kristjan-np-is-sense-Kristjan_Kristj%C3%A1n-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Kristjan_Kristj%C3%A1n-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Kristjan-PROPN-sv" , "Kristjan" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "samstarfssamningur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/samstarfssamningur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/samstarfssamningur_samarbetsavtal-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/samstarfssamningur_samarbetsavtal-n-is-sense-samarbetsavtal_samstarfssamningur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/samarbetsavtal_samstarfssamningur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/samarbetsavtal-NOUN-sv" , "samarbetsavtal" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Mugabe" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/Mugabe-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Mugabe_Mugabe-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Mugabe_Mugabe-np-is-sense-Mugabe_Mugabe-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Mugabe_Mugabe-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Mugabe-PROPN-sv" , "Mugabe" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "viður" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/vi%C3%B0ur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vi%C3%B0ur_tr%C3%A4-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vi%C3%B0ur_tr%C3%A4-n-is-sense-tr%C3%A4_vi%C3%B0ur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tr%C3%A4_vi%C3%B0ur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/tr%C3%A4-NOUN-sv" , "trä" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "hugtak" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/hugtak-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hugtak_begrepp-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hugtak_begrepp-n-is-sense-begrepp_hugtak-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/begrepp_hugtak-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/begrepp-NOUN-sv" , "begrepp" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "skynsamlegur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/skynsamlegur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/skynsamlegur_vettig-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/skynsamlegur_vettig-adj-is-sense-vettig_skynsamlegur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vettig_skynsamlegur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/vettig-ADJ-sv" , "vettig" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "blanda" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/blanda-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/blanda_blandning-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/blanda_blandning-n-is-sense-blandning_blanda-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/blandning_blanda-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/blandning-NOUN-sv" , "blandning" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "fallega" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/fallega-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fallega_sk%C3%B6nt-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fallega_sk%C3%B6nt-adv-is-sense-sk%C3%B6nt_fallega-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sk%C3%B6nt_fallega-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/sk%C3%B6nt-ADV-sv" , "skönt" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "háttur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/h%C3%A1ttur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%A1ttur_vis-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%A1ttur_vis-n-is-sense-vis_h%C3%A1ttur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vis_h%C3%A1ttur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/vis-NOUN-sv" , "vis" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "hönd" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/h%C3%B6nd-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%B6nd_hand-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%B6nd_hand-n-is-sense-hand_h%C3%B6nd-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hand_h%C3%B6nd-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/hand-NOUN-sv" , "hand" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "sko" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/sko-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sko_allts%C3%A5-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sko_allts%C3%A5-adv-is-sense-allts%C3%A5_sko-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/allts%C3%A5_sko-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/allts%C3%A5-ADV-sv" , "alltså" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "ráðuneyti" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/r%C3%A1%C3%B0uneyti-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/r%C3%A1%C3%B0uneyti_ministerium-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/r%C3%A1%C3%B0uneyti_ministerium-n-is-sense-ministerium_r%C3%A1%C3%B0uneyti-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/ministerium_r%C3%A1%C3%B0uneyti-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/ministerium-NOUN-sv" , "ministerium" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "tölva" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/t%C3%B6lva-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/t%C3%B6lva_dator-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/t%C3%B6lva_dator-n-is-sense-dator_t%C3%B6lva-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/dator_t%C3%B6lva-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/dator-NOUN-sv" , "dator" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "læknisfræðilegur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/l%C3%A6knisfr%C3%A6%C3%B0ilegur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/l%C3%A6knisfr%C3%A6%C3%B0ilegur_medicinsk-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/l%C3%A6knisfr%C3%A6%C3%B0ilegur_medicinsk-adj-is-sense-medicinsk_l%C3%A6knisfr%C3%A6%C3%B0ilegur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/medicinsk_l%C3%A6knisfr%C3%A6%C3%B0ilegur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/medicinsk-ADJ-sv" , "medicinsk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "tíundi" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/t%C3%ADundi-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/t%C3%ADundi_tionde-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/t%C3%ADundi_tionde-adj-is-sense-tionde_t%C3%ADundi-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tionde_t%C3%ADundi-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/tionde-ADJ-sv" , "tionde" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "stærð" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/st%C3%A6r%C3%B0-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/st%C3%A6r%C3%B0_m%C3%A5tt-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/st%C3%A6r%C3%B0_m%C3%A5tt-n-is-sense-m%C3%A5tt_st%C3%A6r%C3%B0-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/m%C3%A5tt_st%C3%A6r%C3%B0-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/m%C3%A5tt-NOUN-sv" , "mått" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "kerfisbundinn" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/kerfisbundinn-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/kerfisbundinn_systematisk-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/kerfisbundinn_systematisk-adj-is-sense-systematisk_kerfisbundinn-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/systematisk_kerfisbundinn-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/systematisk-ADJ-sv" , "systematisk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "laugardagur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/laugardagur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/laugardagur_l%C3%B6rdag-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/laugardagur_l%C3%B6rdag-n-is-sense-l%C3%B6rdag_laugardagur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/l%C3%B6rdag_laugardagur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/l%C3%B6rdag-NOUN-sv" , "lördag" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "grafískur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/graf%C3%ADskur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/graf%C3%ADskur_grafisk-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/graf%C3%ADskur_grafisk-adj-is-sense-grafisk_graf%C3%ADskur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/grafisk_graf%C3%ADskur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/grafisk-ADJ-sv" , "grafisk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "kartafla" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/kartafla-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/kartafla_potatis-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/kartafla_potatis-n-is-sense-potatis_kartafla-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/potatis_kartafla-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/potatis-NOUN-sv" , "potatis" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "raunverulegur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/raunverulegur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/raunverulegur_faktisk-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/raunverulegur_faktisk-adj-is-sense-faktisk_raunverulegur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/faktisk_raunverulegur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/faktisk-ADJ-sv" , "faktisk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "metnaðarfullur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/metna%C3%B0arfullur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/metna%C3%B0arfullur_ambiti%C3%B6s-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/metna%C3%B0arfullur_ambiti%C3%B6s-adj-is-sense-ambiti%C3%B6s_metna%C3%B0arfullur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/ambiti%C3%B6s_metna%C3%B0arfullur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/ambiti%C3%B6s-ADJ-sv" , "ambitiös" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "hræsni" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/hr%C3%A6sni-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hr%C3%A6sni_hyckleri-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hr%C3%A6sni_hyckleri-n-is-sense-hyckleri_hr%C3%A6sni-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hyckleri_hr%C3%A6sni-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/hyckleri-NOUN-sv" , "hyckleri" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "samfella" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/samfella-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/samfella_kontinuitet-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/samfella_kontinuitet-n-is-sense-kontinuitet_samfella-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/kontinuitet_samfella-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/kontinuitet-NOUN-sv" , "kontinuitet" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "fjármagn" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/fj%C3%A1rmagn-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fj%C3%A1rmagn_budgetmedel-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fj%C3%A1rmagn_budgetmedel-n-is-sense-budgetmedel_fj%C3%A1rmagn-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/budgetmedel_fj%C3%A1rmagn-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/budgetmedel-NOUN-sv" , "budgetmedel" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "þefa" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%BEefa-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%BEefa_sniffa-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%BEefa_sniffa-vblex-is-sense-sniffa_%C3%BEefa-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sniffa_%C3%BEefa-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/sniffa-VERB-sv" , "sniffa" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
